Orthogroup	balsam	canaan	fraser
OG0138612			FraserFir114924
OG0138613			FraserFir114927
OG0138614			FraserFir114930
OG0138615			FraserFir114937
OG0138616			FraserFir114957
OG0138617			FraserFir114972
OG0138618			FraserFir114981
OG0138619			FraserFir114984
OG0138620			FraserFir115000
OG0138621			FraserFir115002
OG0138622			FraserFir115008
OG0138623			FraserFir115022
OG0138624			FraserFir115027
OG0138625			FraserFir115036
OG0138626			FraserFir115037
OG0138627			FraserFir115039
OG0138628			FraserFir115041
OG0138629			FraserFir115046
OG0138630			FraserFir115049
OG0138631			FraserFir115053
OG0138632			FraserFir115054
OG0138633			FraserFir115055
OG0138634			FraserFir115056
OG0138635			FraserFir115059
OG0138636			FraserFir115067
OG0138637			FraserFir115068
OG0138638			FraserFir115069
OG0138639			FraserFir115071
OG0138640			FraserFir115080
OG0138641			FraserFir115084
OG0138642			FraserFir115091
OG0138643			FraserFir115097
OG0138644			FraserFir115098
OG0138645			FraserFir115102
OG0138646			FraserFir115106
OG0138647			FraserFir115112
OG0138648			FraserFir115121
OG0138649			FraserFir115131
OG0138650			FraserFir115135
OG0138651			FraserFir115137
OG0138652			FraserFir115139
OG0138653			FraserFir115148
OG0138654			FraserFir115157
OG0138655			FraserFir115164
OG0138656			FraserFir115174
OG0138657			FraserFir115180
OG0138658			FraserFir115182
OG0138659			FraserFir115186
OG0138660			FraserFir115191
OG0138661			FraserFir115192
OG0138662			FraserFir115193
OG0138663			FraserFir115194
OG0138664			FraserFir115199
OG0138665			FraserFir115207
OG0138666			FraserFir115210
OG0138667			FraserFir115213
OG0138668			FraserFir115215
OG0138669			FraserFir115216
OG0138670			FraserFir115219
OG0138671			FraserFir115221
OG0138672			FraserFir115226
OG0138673			FraserFir115230
OG0138674			FraserFir115238
OG0138675			FraserFir115251
OG0138676			FraserFir115264
OG0138677			FraserFir115268
OG0138678			FraserFir115271
OG0138679			FraserFir115272
OG0138680			FraserFir115280
OG0138681			FraserFir115283
OG0138682			FraserFir115293
OG0138683			FraserFir115294
OG0138684			FraserFir115299
OG0138685			FraserFir115307
OG0138686			FraserFir115334
OG0138687			FraserFir115352
OG0138688			FraserFir115360
OG0138689			FraserFir115364
OG0138690			FraserFir115365
OG0138691			FraserFir115367
OG0138692			FraserFir115375
OG0138693			FraserFir115377
OG0138694			FraserFir115386
OG0138695			FraserFir115389
OG0138696			FraserFir115412
OG0138697			FraserFir115419
OG0138698			FraserFir115425
OG0138699			FraserFir115426
OG0138700			FraserFir115428
OG0138701			FraserFir115429
OG0138702			FraserFir115435
OG0138703			FraserFir115438
OG0138704			FraserFir115445
OG0138705			FraserFir115461
OG0138706			FraserFir115473
OG0138707			FraserFir115475
OG0138708			FraserFir115476
OG0138709			FraserFir115483
OG0138710			FraserFir115486
OG0138711			FraserFir115493
OG0138712			FraserFir115504
OG0138713			FraserFir115505
OG0138714			FraserFir115508
OG0138715			FraserFir115516
OG0138716			FraserFir115518
OG0138717			FraserFir115524
OG0138718			FraserFir115532
OG0138719			FraserFir115534
OG0138720			FraserFir115536
OG0138721			FraserFir115537
OG0138722			FraserFir115544
OG0138723			FraserFir115551
OG0138724			FraserFir115552
OG0138725			FraserFir115553
OG0138726			FraserFir115568
OG0138727			FraserFir115571
OG0138728			FraserFir115572
OG0138729			FraserFir115577
OG0138730			FraserFir115579
OG0138731			FraserFir115583
OG0138732			FraserFir115587
OG0138733			FraserFir115595
OG0138734			FraserFir115606
OG0138735			FraserFir115607
OG0138736			FraserFir115612
OG0138737			FraserFir115615
OG0138738			FraserFir115617
OG0138739			FraserFir115618
OG0138740			FraserFir115619
OG0138741			FraserFir115620
OG0138742			FraserFir115624
OG0138743			FraserFir115626
OG0138744			FraserFir115629
OG0138745			FraserFir115633
OG0138746			FraserFir115637
OG0138747			FraserFir115640
OG0138748			FraserFir115642
OG0138749			FraserFir115643
OG0138750			FraserFir115656
OG0138751			FraserFir115658
OG0138752			FraserFir115662
OG0138753			FraserFir115670
OG0138754			FraserFir115673
OG0138755			FraserFir115675
OG0138756			FraserFir115682
OG0138757			FraserFir115683
OG0138758			FraserFir115684
OG0138759			FraserFir115690
OG0138760			FraserFir115693
OG0138761			FraserFir115697
OG0138762			FraserFir115700
OG0138763			FraserFir115701
OG0138764			FraserFir115710
OG0138765			FraserFir115712
OG0138766			FraserFir115721
OG0138767			FraserFir115725
OG0138768			FraserFir115727
OG0138769			FraserFir115731
OG0138770			FraserFir115734
OG0138771			FraserFir115758
OG0138772			FraserFir115762
OG0138773			FraserFir115764
OG0138774			FraserFir115781
OG0138775			FraserFir115784
OG0138776			FraserFir115787
OG0138777			FraserFir115789
OG0138778			FraserFir115797
OG0138779			FraserFir115803
OG0138780			FraserFir115816
OG0138781			FraserFir115822
OG0138782			FraserFir115824
OG0138783			FraserFir115830
OG0138784			FraserFir115833
OG0138785			FraserFir115840
OG0138786			FraserFir115844
OG0138787			FraserFir115851
OG0138788			FraserFir115853
OG0138789			FraserFir115862
OG0138790			FraserFir115880
OG0138791			FraserFir115881
OG0138792			FraserFir115884
OG0138793			FraserFir115890
OG0138794			FraserFir115895
OG0138795			FraserFir115900
OG0138796			FraserFir115920
OG0138797			FraserFir115928
OG0138798			FraserFir115930
OG0138799			FraserFir115931
OG0138800			FraserFir115934
OG0138801			FraserFir115940
OG0138802			FraserFir115941
OG0138803			FraserFir115944
OG0138804			FraserFir115947
OG0138805			FraserFir115950
OG0138806			FraserFir115952
OG0138807			FraserFir115960
OG0138808			FraserFir115999
OG0138809			FraserFir116004
OG0138810			FraserFir116006
OG0138811			FraserFir116007
OG0138812			FraserFir116021
OG0138813			FraserFir116026
OG0138814			FraserFir116033
OG0138815			FraserFir116035
OG0138816			FraserFir116039
OG0138817			FraserFir116042
OG0138818			FraserFir116044
OG0138819			FraserFir116046
OG0138820			FraserFir116047
OG0138821			FraserFir116055
OG0138822			FraserFir116056
OG0138823			FraserFir116059
OG0138824			FraserFir116062
OG0138825			FraserFir116063
OG0138826			FraserFir116065
OG0138827			FraserFir116091
OG0138828			FraserFir116093
OG0138829			FraserFir116103
OG0138830			FraserFir116115
OG0138831			FraserFir116131
OG0138832			FraserFir116135
OG0138833			FraserFir116136
OG0138834			FraserFir116137
OG0138835			FraserFir116139
OG0138836			FraserFir116144
OG0138837			FraserFir116149
OG0138838			FraserFir116152
OG0138839			FraserFir116153
OG0138840			FraserFir116156
OG0138841			FraserFir116160
OG0138842			FraserFir116162
OG0138843			FraserFir116166
OG0138844			FraserFir116170
OG0138845			FraserFir116175
OG0138846			FraserFir116176
OG0138847			FraserFir116180
OG0138848			FraserFir116183
OG0138849			FraserFir116209
OG0138850			FraserFir116210
OG0138851			FraserFir116212
OG0138852			FraserFir116213
OG0138853			FraserFir116214
OG0138854			FraserFir116216
OG0138855			FraserFir116219
OG0138856			FraserFir116229
OG0138857			FraserFir116230
OG0138858			FraserFir116232
OG0138859			FraserFir116234
OG0138860			FraserFir116236
OG0138861			FraserFir116237
OG0138862			FraserFir116238
OG0138863			FraserFir116239
OG0138864			FraserFir116250
OG0138865			FraserFir116254
OG0138866			FraserFir116267
OG0138867			FraserFir116269
OG0138868			FraserFir116271
OG0138869			FraserFir116272
OG0138870			FraserFir116290
OG0138871			FraserFir116291
OG0138872			FraserFir116292
OG0138873			FraserFir116294
OG0138874			FraserFir116298
OG0138875			FraserFir116311
OG0138876			FraserFir116317
OG0138877			FraserFir116333
OG0138878			FraserFir116334
OG0138879			FraserFir116336
OG0138880			FraserFir116342
OG0138881			FraserFir116349
OG0138882			FraserFir116351
OG0138883			FraserFir116361
OG0138884			FraserFir116362
OG0138885			FraserFir116364
OG0138886			FraserFir116365
OG0138887			FraserFir116372
OG0138888			FraserFir116374
OG0138889			FraserFir116377
OG0138890			FraserFir116381
OG0138891			FraserFir116393
OG0138892			FraserFir116396
OG0138893			FraserFir116397
OG0138894			FraserFir116406
OG0138895			FraserFir116408
OG0138896			FraserFir116411
OG0138897			FraserFir116415
OG0138898			FraserFir116425
OG0138899			FraserFir116437
OG0138900			FraserFir116441
OG0138901			FraserFir116442
OG0138902			FraserFir116443
OG0138903			FraserFir116455
OG0138904			FraserFir116457
OG0138905			FraserFir116462
OG0138906			FraserFir116463
OG0138907			FraserFir116475
OG0138908			FraserFir116478
OG0138909			FraserFir116487
OG0138910			FraserFir116490
OG0138911			FraserFir116492
OG0138912			FraserFir116496
OG0138913			FraserFir116497
OG0138914			FraserFir116507
OG0138915			FraserFir116514
OG0138916			FraserFir116516
OG0138917			FraserFir116521
OG0138918			FraserFir116522
OG0138919			FraserFir116525
OG0138920			FraserFir116529
OG0138921			FraserFir116532
OG0138922			FraserFir116534
OG0138923			FraserFir116538
OG0138924			FraserFir116540
OG0138925			FraserFir116544
OG0138926			FraserFir116549
OG0138927			FraserFir116551
OG0138928			FraserFir116563
OG0138929			FraserFir116564
OG0138930			FraserFir116566
OG0138931			FraserFir116570
OG0138932			FraserFir116572
OG0138933			FraserFir116580
OG0138934			FraserFir116583
OG0138935			FraserFir116589
OG0138936			FraserFir116591
OG0138937			FraserFir116598
OG0138938			FraserFir116600
OG0138939			FraserFir116608
OG0138940			FraserFir116613
OG0138941			FraserFir116618
OG0138942			FraserFir116623
OG0138943			FraserFir116626
OG0138944			FraserFir116630
OG0138945			FraserFir116637
OG0138946			FraserFir116642
OG0138947			FraserFir116645
OG0138948			FraserFir116648
OG0138949			FraserFir116655
OG0138950			FraserFir116663
OG0138951			FraserFir116673
OG0138952			FraserFir116676
OG0138953			FraserFir116677
OG0138954			FraserFir116685
OG0138955			FraserFir116687
OG0138956			FraserFir116709
OG0138957			FraserFir116713
OG0138958			FraserFir116714
OG0138959			FraserFir116715
OG0138960			FraserFir116721
OG0138961			FraserFir116736
OG0138962			FraserFir116743
OG0138963			FraserFir116745
OG0138964			FraserFir116749
OG0138965			FraserFir116752
OG0138966			FraserFir116753
OG0138967			FraserFir116756
OG0138968			FraserFir116758
OG0138969			FraserFir116759
OG0138970			FraserFir116763
OG0138971			FraserFir116764
OG0138972			FraserFir116769
OG0138973			FraserFir116776
OG0138974			FraserFir116781
OG0138975			FraserFir116785
OG0138976			FraserFir116798
OG0138977			FraserFir116800
OG0138978			FraserFir116801
OG0138979			FraserFir116805
OG0138980			FraserFir116808
OG0138981			FraserFir116809
OG0138982			FraserFir116813
OG0138983			FraserFir116814
OG0138984			FraserFir116819
OG0138985			FraserFir116826
OG0138986			FraserFir116830
OG0138987			FraserFir116832
OG0138988			FraserFir116845
OG0138989			FraserFir116848
OG0138990			FraserFir116853
OG0138991			FraserFir116868
OG0138992			FraserFir116872
OG0138993			FraserFir116874
OG0138994			FraserFir116881
OG0138995			FraserFir116882
OG0138996			FraserFir116884
OG0138997			FraserFir116897
OG0138998			FraserFir116898
OG0138999			FraserFir116899
OG0139000			FraserFir116900
OG0139001			FraserFir116915
OG0139002			FraserFir116917
OG0139003			FraserFir116924
OG0139004			FraserFir116932
OG0139005			FraserFir116940
OG0139006			FraserFir116945
OG0139007			FraserFir116949
OG0139008			FraserFir116950
OG0139009			FraserFir116953
OG0139010			FraserFir116956
OG0139011			FraserFir116964
OG0139012			FraserFir116981
OG0139013			FraserFir116983
OG0139014			FraserFir116985
OG0139015			FraserFir116989
OG0139016			FraserFir116996
OG0139017			FraserFir117007
OG0139018			FraserFir117017
OG0139019			FraserFir117022
OG0139020			FraserFir117027
OG0139021			FraserFir117036
OG0139022			FraserFir117048
OG0139023			FraserFir117052
OG0139024			FraserFir117054
OG0139025			FraserFir117056
OG0139026			FraserFir117057
OG0139027			FraserFir117063
OG0139028			FraserFir117069
OG0139029			FraserFir117074
OG0139030			FraserFir117080
OG0139031			FraserFir117084
OG0139032			FraserFir117089
OG0139033			FraserFir117098
OG0139034			FraserFir117099
OG0139035			FraserFir117103
OG0139036			FraserFir117106
OG0139037			FraserFir117111
OG0139038			FraserFir117114
OG0139039			FraserFir117119
OG0139040			FraserFir117121
OG0139041			FraserFir117122
OG0139042			FraserFir117124
OG0139043			FraserFir117128
OG0139044			FraserFir117129
OG0139045			FraserFir117133
OG0139046			FraserFir117136
OG0139047			FraserFir117138
OG0139048			FraserFir117146
OG0139049			FraserFir117152
OG0139050			FraserFir117155
OG0139051			FraserFir117157
OG0139052			FraserFir117158
OG0139053			FraserFir117162
OG0139054			FraserFir117168
OG0139055			FraserFir117177
OG0139056			FraserFir117179
OG0139057			FraserFir117183
OG0139058			FraserFir117186
OG0139059			FraserFir117197
OG0139060			FraserFir117198
OG0139061			FraserFir117202
OG0139062			FraserFir117204
OG0139063			FraserFir117207
OG0139064			FraserFir117227
OG0139065			FraserFir117230
OG0139066			FraserFir117238
OG0139067			FraserFir117240
OG0139068			FraserFir117241
OG0139069			FraserFir117248
OG0139070			FraserFir117272
OG0139071			FraserFir117282
OG0139072			FraserFir117283
OG0139073			FraserFir117284
OG0139074			FraserFir117288
OG0139075			FraserFir117290
OG0139076			FraserFir117296
OG0139077			FraserFir117297
OG0139078			FraserFir117307
OG0139079			FraserFir117308
OG0139080			FraserFir117315
OG0139081			FraserFir117319
OG0139082			FraserFir117331
OG0139083			FraserFir117333
OG0139084			FraserFir117335
OG0139085			FraserFir117337
OG0139086			FraserFir117343
OG0139087			FraserFir117346
OG0139088			FraserFir117349
OG0139089			FraserFir117352
OG0139090			FraserFir117354
OG0139091			FraserFir117357
OG0139092			FraserFir117370
OG0139093			FraserFir117410
OG0139094			FraserFir117412
OG0139095			FraserFir117414
OG0139096			FraserFir117418
OG0139097			FraserFir117424
OG0139098			FraserFir117425
OG0139099			FraserFir117429
OG0139100			FraserFir117442
OG0139101			FraserFir117446
OG0139102			FraserFir117447
OG0139103			FraserFir117449
OG0139104			FraserFir117451
OG0139105			FraserFir117454
OG0139106			FraserFir117462
OG0139107			FraserFir117464
OG0139108			FraserFir117465
OG0139109			FraserFir117482
OG0139110			FraserFir117486
OG0139111			FraserFir117488
OG0139112			FraserFir117490
OG0139113			FraserFir117491
OG0139114			FraserFir117492
OG0139115			FraserFir117493
OG0139116			FraserFir117507
OG0139117			FraserFir117526
OG0139118			FraserFir117529
OG0139119			FraserFir117532
OG0139120			FraserFir117533
OG0139121			FraserFir117538
OG0139122			FraserFir117543
OG0139123			FraserFir117544
OG0139124			FraserFir117545
OG0139125			FraserFir117554
OG0139126			FraserFir117558
OG0139127			FraserFir117560
OG0139128			FraserFir117572
OG0139129			FraserFir117577
OG0139130			FraserFir117581
OG0139131			FraserFir117597
OG0139132			FraserFir117601
OG0139133			FraserFir117603
OG0139134			FraserFir117610
OG0139135			FraserFir117613
OG0139136			FraserFir117616
OG0139137			FraserFir117623
OG0139138			FraserFir117626
OG0139139			FraserFir117628
OG0139140			FraserFir117629
OG0139141			FraserFir117630
OG0139142			FraserFir117639
OG0139143			FraserFir117640
OG0139144			FraserFir117645
OG0139145			FraserFir117647
OG0139146			FraserFir117654
OG0139147			FraserFir117666
OG0139148			FraserFir117668
OG0139149			FraserFir117671
OG0139150			FraserFir117673
OG0139151			FraserFir117676
OG0139152			FraserFir117677
OG0139153			FraserFir117688
OG0139154			FraserFir117697
OG0139155			FraserFir117702
OG0139156			FraserFir117704
OG0139157			FraserFir117709
OG0139158			FraserFir117714
OG0139159			FraserFir117716
OG0139160			FraserFir117721
OG0139161			FraserFir117732
OG0139162			FraserFir117733
OG0139163			FraserFir117736
OG0139164			FraserFir117739
OG0139165			FraserFir117741
OG0139166			FraserFir117745
OG0139167			FraserFir117746
OG0139168			FraserFir117749
OG0139169			FraserFir117754
OG0139170			FraserFir117755
OG0139171			FraserFir117759
OG0139172			FraserFir117763
OG0139173			FraserFir117781
OG0139174			FraserFir117788
OG0139175			FraserFir117789
OG0139176			FraserFir117795
OG0139177			FraserFir117796
OG0139178			FraserFir117807
OG0139179			FraserFir117812
OG0139180			FraserFir117822
OG0139181			FraserFir117831
OG0139182			FraserFir117832
OG0139183			FraserFir117839
OG0139184			FraserFir117842
OG0139185			FraserFir117847
OG0139186			FraserFir117850
OG0139187			FraserFir117851
OG0139188			FraserFir117859
OG0139189			FraserFir117860
OG0139190			FraserFir117861
OG0139191			FraserFir117868
OG0139192			FraserFir117869
OG0139193			FraserFir117882
OG0139194			FraserFir117884
OG0139195			FraserFir117886
OG0139196			FraserFir117896
OG0139197			FraserFir117905
OG0139198			FraserFir117914
OG0139199			FraserFir117918
OG0139200			FraserFir117921
OG0139201			FraserFir117929
OG0139202			FraserFir117937
OG0139203			FraserFir117938
OG0139204			FraserFir117955
OG0139205			FraserFir117956
OG0139206			FraserFir117958
OG0139207			FraserFir117960
OG0139208			FraserFir117965
OG0139209			FraserFir117979
OG0139210			FraserFir117984
OG0139211			FraserFir117985
OG0139212			FraserFir117987
OG0139213			FraserFir117992
OG0139214			FraserFir117993
OG0139215			FraserFir117999
OG0139216			FraserFir118001
OG0139217			FraserFir118003
OG0139218			FraserFir118006
OG0139219			FraserFir118011
OG0139220			FraserFir118015
OG0139221			FraserFir118022
